"Year","University","Unit","Code","Degree","Cutoff","DegreeOnly"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2500658,"Grado en Historia y Ciencias de la Música y Tecnología Musical (Facultad de Filosofía y Letras)",5.62,"Grado en Historia y Ciencias de la Música y Tecnología Musical"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2500659,"Grado en Lenguas Modernas, Cultura y Comunicación (Facultad de Filosofía y Letras)",6.346,"Grado en Lenguas Modernas, Cultura y Comunicación"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2500772,"Grado en Estudios Hispánicos: Lengua Española y sus Literaturas (Facultad de Filosofía y Letras)",5,"Grado en Estudios Hispánicos: Lengua Española y sus Literaturas"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2500794,"Grado en Ciencias y Lenguas de la Antigüedad (Facultad de Filosofía y Letras)",5,"Grado en Ciencias y Lenguas de la Antigüedad"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2500795,"Grado en Estudios de Asia y África: Árabe, Chino y Japonés (Facultad de Filosofía y Letras)",5,"Grado en Estudios de Asia y África: Árabe, Chino y Japonés"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2500900,"Grado en Traducción e Interpretación (Facultad de Filosofía y Letras)",5,"Grado en Traducción e Interpretación"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2501441,"Grado en Filosofía (Facultad de Filosofía y Letras)",5,"Grado en Filosofía"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2502531,"Grado en Antropología Social y Cultural (Facultad de Filosofía y Letras)",5.272,"Grado en Antropología Social y Cultural"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2502958,"Grado en Estudios Internacionales (Facultad de Filosofía y Letras)",9.422,"Grado en Estudios Internacionales"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",7000632,"Doble grado en Historia del Arte y Ciencias y Lenguas de la Antigüedad (Facultad de Filosofía y Letras)",8.126,"Doble grado en Historia del Arte y Ciencias y Lenguas de la Antigüedad"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",7000706,"Doble grado en Filosofía e Historia y Ciencias de la Música y Tecnología Musical (Facultad de Filosofía y Letras)",5.975,"Doble grado en Filosofía e Historia y Ciencias de la Música y Tecnología Musical"
2017,"Autónoma de Madrid","Facultad de Ciencias",2502045,"Grado en Nutrición Humana y Dietética (Facultad de Ciencias)",9.376,"Grado en Nutrición Humana y Dietética"
2017,"Autónoma de Madrid","Facultad de Medicina",2502042,"Grado en Enfermería (Facultad de Medicina)",10.828,"Grado en Enfermería"
2017,"Autónoma de Madrid","Facultad de Medicina",2502497,"Grado en Medicina (Facultad de Medicina)",12.843,"Grado en Medicina"
2017,"Autónoma de Madrid","Centro Superior de Estudios Universitarios La Salle",2500661,"Grado en Fisioterapia (Centro Superior de Estudios Universitarios La Salle)",5,"Grado en Fisioterapia"
2017,"Autónoma de Madrid","Centro Superior de Estudios Universitarios La Salle",2500662,"Grado en Terapia Ocupacional (Centro Superior de Estudios Universitarios La Salle)",5,"Grado en Terapia Ocupacional"
2017,"Autónoma de Madrid","Escuela de Enfermería de La Fundación Jiménez Díaz",2502042,"Grado en Enfermería (Escuela de Enfermería de La Fundación Jiménez Díaz)",9.557,"Grado en Enfermería"
2017,"Autónoma de Madrid","Facultad de Psicología",2500268,"Grado en Psicología (Facultad de Psicología)",9.372,"Grado en Psicología"
2017,"Autónoma de Madrid","Escuela de Enfermería de la Cruz Roja",2502042,"Grado en Enfermería (Escuela de Enfermería de la Cruz Roja)",9.285,"Grado en Enfermería"
2017,"Autónoma de Madrid","Facultad de Ciencias",2500264,"Grado en Ciencias Ambientales (Facultad de Ciencias)",7.95,"Grado en Ciencias Ambientales"
2017,"Autónoma de Madrid","Facultad de Ciencias",2500265,"Grado en Ciencias de la Alimentación (Facultad de Ciencias)",7.553,"Grado en Ciencias de la Alimentación"
2017,"Autónoma de Madrid","Facultad de Ciencias",2500266,"Grado en Física (Facultad de Ciencias)",12.286,"Grado en Física"
2017,"Autónoma de Madrid","Facultad de Ciencias",2500267,"Grado en Química (Facultad de Ciencias)",9.113,"Grado en Química"
2017,"Autónoma de Madrid","Facultad de Ciencias",2500475,"Grado en Biología (Facultad de Ciencias)",10.167,"Grado en Biología"
2017,"Autónoma de Madrid","Facultad de Ciencias",2500476,"Grado en Matemáticas (Facultad de Ciencias)",11.278,"Grado en Matemáticas"
2017,"Autónoma de Madrid","Facultad de Ciencias",2501371,"Grado en Bioquímica (Facultad de Ciencias)",12.555,"Grado en Bioquímica"
2017,"Autónoma de Madrid","Facultad de Ciencias",7000631,"Doble grado en Ciencias Ambientales y Geografía y Ordenación del Territorio (Facultad de Ciencias)",8.704,"Doble grado en Ciencias Ambientales y Geografía y Ordenación del Territorio"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",2500024,"Grado en Ciencias Políticas (Facultad de Ciencias Sociales y Jurídicas)",7.468,"Grado en Ciencias Políticas"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",2500026,"Grado en Derecho (Facultad de Ciencias Sociales y Jurídicas)",9.406,"Grado en Derecho"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",2500027,"Grado en Estadística y Empresa (Facultad de Ciencias Sociales y Jurídicas)",8.62,"Grado en Estadística y Empresa"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",2500029,"Grado en Turismo (Facultad de Ciencias Sociales y Jurídicas)",6.3,"Grado en Turismo"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",2500030,"Grado en Administración de Empresas (Facultad de Ciencias Sociales y Jurídicas)",10.365,"Grado en Administración de Empresas"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",2500118,"Grado en Relaciones Laborales y Empleo (Facultad de Ciencias Sociales y Jurídicas)",5.858,"Grado en Relaciones Laborales y Empleo"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",2500119,"Grado en Economía (Facultad de Ciencias Sociales y Jurídicas)",10.296,"Grado en Economía"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",2500155,"Grado en Finanzas y Contabilidad (Facultad de Ciencias Sociales y Jurídicas)",9.16,"Grado en Finanzas y Contabilidad"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",2500187,"Grado en Sociología (Facultad de Ciencias Sociales y Jurídicas)",7.008,"Grado en Sociología"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",2502922,"Grado en Filosofía, Política y Economía (Facultad de Ciencias Sociales y Jurídicas)",12.662,"Grado en Filosofía, Política y Economía"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",2502997,"Grado en Estudios Internacionales (Facultad de Ciencias Sociales y Jurídicas)",11.35,"Grado en Estudios Internacionales"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",7e+06,"Doble grado en Derecho y Administración de Empresas (Facultad de Ciencias Sociales y Jurídicas)",12.075,"Doble grado en Derecho y Administración de Empresas"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",7000001,"Doble grado en Derecho y Ciencias Políticas (Facultad de Ciencias Sociales y Jurídicas)",10.542,"Doble grado en Derecho y Ciencias Políticas"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",7000002,"Doble grado en Derecho y Economía (Facultad de Ciencias Sociales y Jurídicas)",11.955,"Doble grado en Derecho y Economía"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",7000105,"Doble grado en Ciencias Políticas y Sociología (Facultad de Ciencias Sociales y Jurídicas)",9.935,"Doble grado en Ciencias Políticas y Sociología"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",7000616,"Doble grado en Estudios Internacionales y Administración de Empresas (Facultad de Ciencias Sociales y Jurídicas)",12.924,"Doble grado en Estudios Internacionales y Administración de Empresas"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",7000617,"Doble grado en Estudios Internacionales y Ciencias Políticas (Facultad de Ciencias Sociales y Jurídicas)",12.353,"Doble grado en Estudios Internacionales y Ciencias Políticas"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",7000618,"Doble grado en Estudios Internacionales y Derecho (Facultad de Ciencias Sociales y Jurídicas)",12.873,"Doble grado en Estudios Internacionales y Derecho"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",7000679,"Doble grado en Estudios Internacionales y Economía (Facultad de Ciencias Sociales y Jurídicas)",12.476,"Doble grado en Estudios Internacionales y Economía"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas",7700001,"Grado Abierto UC3M en Ciencias Sociales y Humanidades (Facultad de Ciencias Sociales y Jurídicas)",9.736,"Grado Abierto UC3M en Ciencias Sociales y Humanidades"
2017,"Carlos III de Madrid","Facultad de Humanidades, Comunicación y Documentación",2500025,"Grado en Comunicación Audiovisual (Facultad de Humanidades, Comunicación y Documentación)",10.592,"Grado en Comunicación Audiovisual"
2017,"Carlos III de Madrid","Facultad de Humanidades, Comunicación y Documentación",2500028,"Grado en Periodismo (Facultad de Humanidades, Comunicación y Documentación)",9.781,"Grado en Periodismo"
2017,"Carlos III de Madrid","Facultad de Humanidades, Comunicación y Documentación",2500131,"Grado en Información y Documentación (Facultad de Humanidades, Comunicación y Documentación)",5,"Grado en Información y Documentación"
2017,"Carlos III de Madrid","Facultad de Humanidades, Comunicación y Documentación",7000004,"Doble grado en Periodismo y Comunicación Audiovisual (Facultad de Humanidades, Comunicación y Documentación)",11.819,"Doble grado en Periodismo y Comunicación Audiovisual"
2017,"Carlos III de Madrid","Facultad de Humanidades, Comunicación y Documentación",7000435,"Doble grado en Periodismo y Humanidades (Facultad de Humanidades, Comunicación y Documentación)",10.76,"Doble grado en Periodismo y Humanidades"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas. Sección Colmenarejo",2500026,"Grado en Derecho (Facultad de Ciencias Sociales y Jurídicas. Sección Colmenarejo)",7.758,"Grado en Derecho"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas. Sección Colmenarejo",2500030,"Grado en Administración de Empresas (Facultad de Ciencias Sociales y Jurídicas. Sección Colmenarejo)",9.227,"Grado en Administración de Empresas"
2017,"Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas. Sección Colmenarejo",7e+06,"Doble grado en Derecho y Administración de Empresas (Facultad de Ciencias Sociales y Jurídicas. Sección Colmenarejo)",9.783,"Doble grado en Derecho y Administración de Empresas"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2500045,"Grado en Ingeniería de Sistemas de Comunicaciones (Escuela Politécnica Superior)",6.79,"Grado en Ingeniería de Sistemas de Comunicaciones"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2500046,"Grado en Ingeniería Informática (Escuela Politécnica Superior)",8.479,"Grado en Ingeniería Informática"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2500048,"Grado en Ingeniería Mecánica (Escuela Politécnica Superior)",9.832,"Grado en Ingeniería Mecánica"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2500159,"Grado en Ingeniería Telemática (Escuela Politécnica Superior)",7.631,"Grado en Ingeniería Telemática"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2500184,"Grado en  Ingeniería de Sistemas Audiovisuales (Escuela Politécnica Superior)",6.789,"Grado en  Ingeniería de Sistemas Audiovisuales"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2500188,"Grado en Ingenieria Eléctrica (Escuela Politécnica Superior)",8.275,"Grado en Ingenieria Eléctrica"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2500196,"Grado en Ingeniería Electrónica Industrial y Automática (Escuela Politécnica Superior)",9.621,"Grado en Ingeniería Electrónica Industrial y Automática"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2501584,"Grado en Ingeniería Aeroespacial (Escuela Politécnica Superior)",11.932,"Grado en Ingeniería Aeroespacial"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2501585,"Grado en Ingeniería Biomédica (Escuela Politécnica Superior)",12.278,"Grado en Ingeniería Biomédica"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2501586,"Grado en Ingeniería en Tecnologías de Telecomunicación (Escuela Politécnica Superior)",8.771,"Grado en Ingeniería en Tecnologías de Telecomunicación"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2502457,"Grado en Ingeniería en Tecnologías Industriales (Escuela Politécnica Superior)",10.63,"Grado en Ingeniería en Tecnologías Industriales"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",2502850,"Grado en Ingeniería de la Energía (Escuela Politécnica Superior)",8.849,"Grado en Ingeniería de la Energía"
2017,"Carlos III de Madrid","Escuela Politécnica Superior",7700002,"Grado Abierto UC3M en Ingeniería (Escuela Politécnica Superior)",10.91,"Grado Abierto UC3M en Ingeniería"
2017,"Carlos III de Madrid","Escuela Politécnica Superior. Sección Colmenarejo",2500046,"Grado en Ingeniería Informática (Escuela Politécnica Superior. Sección Colmenarejo)",7.243,"Grado en Ingeniería Informática"
2017,"Carlos III de Madrid","Escuela Politécnica Superior. Sección Colmenarejo",7000003,"Doble grado en Ingeniería Informática y Administración de Empresas (Escuela Politécnica Superior. Sección Colmenarejo)",9.56,"Doble grado en Ingeniería Informática y Administración de Empresas"
2017,"Carlos III de Madrid","Facultad de Humanidades, Comunicación y Documentación",2500120,"Grado en Humanidades (Facultad de Humanidades, Comunicación y Documentación)",5,"Grado en Humanidades"
2017,"Complutense de Madrid","Centro de Enseñanza Superior Real Centro Universitario Escorial-María Cristina",2500825,"Grado en Administración y Dirección de Empresas (Centro de Enseñanza Superior Real Centro Universitario Escorial-María Cristina)",5,"Grado en Administración y Dirección de Empresas"
2017,"Complutense de Madrid","Centro de Enseñanza Superior Real Centro Universitario Escorial-María Cristina",2500828,"Grado en Derecho (Centro de Enseñanza Superior Real Centro Universitario Escorial-María Cristina)",5,"Grado en Derecho"
2017,"Complutense de Madrid","Facultad de Comercio y Turismo",2500914,"Grado en Comercio (Facultad de Comercio y Turismo)",6.966,"Grado en Comercio"
2017,"Complutense de Madrid","Facultad de Comercio y Turismo",2500981,"Grado en Turismo (Facultad de Comercio y Turismo)",6.347,"Grado en Turismo"
2017,"Complutense de Madrid","Facultad de Comercio y Turismo",7000704,"Doble grado en Turismo y Comercio (Facultad de Comercio y Turismo)",7.746,"Doble grado en Turismo y Comercio"
